-1.9556,3.3356,6.8568
-1.9588,3.3372,6.8592
-1.9568,3.3356,6.8596
-1.956,3.3356,6.8584
-1.956,3.3356,6.8588
-1.9552,3.3348,6.8584
-1.9544,3.3364,6.8596
-1.9576,3.336,6.8568
-1.9588,3.3352,6.8572
-1.9576,3.3352,6.8588
-1.958,3.3344,6.8556
-1.9576,3.3352,6.8572
-1.9576,3.336,6.8592
-1.9576,3.336,6.8576
-1.9584,3.3364,6.8584
-1.9552,3.3368,6.8604
-1.9564,3.3368,6.8576
-1.9544,3.3356,6.8596
-1.9564,3.3348,6.8604
-1.9576,3.336,6.8596
-1.9584,3.3368,6.8584
-1.9584,3.336,6.8592
-1.958,3.3344,6.8604
-1.9572,3.3368,6.8568
-1.9556,3.3368,6.8576
-1.9552,3.336,6.8568
-1.9552,3.3372,6.8584
-1.9568,3.3384,6.8608
-1.9568,3.3372,6.858
-1.9592,3.3352,6.86
-1.9588,3.3356,6.8572
-1.958,3.3348,6.86
-1.9572,3.3368,6.8624
-1.9568,3.3352,6.8616
-1.9576,3.3376,6.862
-1.9564,3.3372,6.8628
-1.9556,3.3376,6.8624
-1.956,3.3376,6.862
-1.956,3.3364,6.86
-1.9556,3.3356,6.8616
-1.9576,3.3336,6.8596
-1.9588,3.3364,6.8584
-1.9588,3.3364,6.8596
-1.9584,3.3348,6.858
-1.958,3.336,6.858
-1.9568,3.336,6.8588
-1.9548,3.3368,6.8596
-1.9564,3.3372,6.8604
-1.9564,3.3368,6.8604
-1.9576,3.3376,6.8628
-1.958,3.3348,6.862
-1.958,3.3364,6.8616
-1.9584,3.3356,6.862
-1.9584,3.3348,6.8604
-1.9568,3.3356,6.8616
-1.9576,3.336,6.8604
-1.958,3.3352,6.8616
-1.9564,3.3384,6.8588
-1.9572,3.3364,6.8592
-1.9548,3.3368,6.8584
-1.9572,3.3368,6.8564
-1.9584,3.336,6.8592
-1.9584,3.3376,6.8572
-1.96,3.3352,6.8596
-1.958,3.3364,6.8572
-1.9588,3.3372,6.8596
-1.9556,3.336,6.862
-1.956,3.338,6.862
-1.956,3.3344,6.8608
-1.9572,3.3376,6.8592
-1.958,3.3368,6.8604
-1.9568,3.3352,6.8576
-1.9576,3.3364,6.8588
-1.9592,3.334,6.8604
-1.958,3.3352,6.858
-1.9576,3.3356,6.8572
-1.958,3.3372,6.8572
-1.9584,3.3352,6.8596
-1.9572,3.3364,6.8592
-1.9572,3.338,6.8596
-1.9556,3.3352,6.8604
-1.9572,3.3356,6.8596
-1.958,3.3364,6.8608
-1.9588,3.3368,6.86
-1.9588,3.3368,6.8604
-1.9584,3.3344,6.8596
-1.9556,3.338,6.8584
-1.9572,3.3352,6.8584
-1.9552,3.3356,6.8592
-1.9568,3.338,6.8572
-1.9568,3.336,6.8588
-1.9584,3.336,6.8584
-1.9592,3.336,6.8576
-1.958,3.336,6.8568
-1.9584,3.3348,6.86
-1.9584,3.3336,6.8576
-1.958,3.3356,6.8604
-1.9584,3.336,6.8608
-1.9564,3.3376,6.8604
-1.956,3.3368,6.8632
-1.9556,3.3364,6.8612
-1.9572,3.336,6.8628
-1.9572,3.336,6.8616
-1.9592,3.3368,6.8612
-1.9604,3.3364,6.862
-1.9588,3.3364,6.8608
-1.9584,3.3356,6.8592
-1.958,3.3372,6.86
-1.9572,3.3356,6.8584
-1.956,3.3348,6.858
-1.9564,3.3376,6.8592
-1.9568,3.3364,6.8588
-1.958,3.3364,6.8592
-1.9588,3.3352,6.86
-1.9576,3.336,6.8612
-1.9584,3.3364,6.8608
-1.9568,3.3356,6.8644
-1.9572,3.336,6.86
-1.9564,3.3376,6.862
-1.9572,3.3364,6.8628
-1.956,3.3364,6.86
-1.9576,3.336,6.8616
-1.9572,3.3376,6.8584
-1.9568,3.3364,6.8596
-1.9596,3.338,6.8584
-1.9592,3.3364,6.8584
-1.958,3.3364,6.8572
-1.9584,3.3368,6.858
-1.9564,3.3368,6.8592
-1.9572,3.3356,6.862
-1.9556,3.3388,6.8604
-1.9552,3.3364,6.8604
-1.956,3.338,6.8596
-1.9572,3.3352,6.8596
-1.9584,3.338,6.8592
-1.9592,3.3352,6.8592
-1.9572,3.3352,6.8596
-1.9592,3.3352,6.8584
-1.9572,3.3372,6.8576
-1.9572,3.3376,6.8596
-1.9568,3.3372,6.8572
-1.9548,3.3368,6.8584
-1.9564,3.3364,6.8556
-1.9556,3.3352,6.8584
-1.958,3.3356,6.858
-1.9584,3.3352,6.8568
-1.9588,3.3368,6.8608
-1.9584,3.336,6.8588
-1.958,3.336,6.8592
-1.9552,3.3368,6.8596
-1.956,3.336,6.8612
-1.9572,3.338,6.8588
-1.956,3.3368,6.8604
-1.956,3.3368,6.86
-1.9584,3.3356,6.8588
-1.9576,3.3348,6.8576
-1.9588,3.3348,6.8584
-1.9584,3.3356,6.8576
-1.9584,3.336,6.8564
-1.9584,3.3368,6.856
-1.956,3.3376,6.8572
-1.956,3.3372,6.8564
-1.9584,3.336,6.8588
-1.956,3.3372,6.86
-1.9572,3.336,6.8596
-1.9584,3.3376,6.8596
-1.9588,3.338,6.8588
-1.9592,3.3364,6.8616
-1.9584,3.3348,6.8584
-1.9584,3.3364,6.8584
-1.9564,3.3372,6.86
-1.9548,3.3364,6.8596
-1.9568,3.3388,6.8588
-1.9564,3.3384,6.858
-1.9576,3.3384,6.8604
-1.96,3.3352,6.8576
-1.9588,3.3376,6.86
-1.9588,3.3376,6.8596
-1.9576,3.336,6.8596
-1.9608,3.3384,6.86
-1.9584,3.3392,6.8604
-1.9564,3.3372,6.8612
-1.9572,3.338,6.8616
-1.9552,3.3368,6.8616
-1.956,3.3372,6.8608
-1.9556,3.3352,6.8616
-1.9588,3.336,6.8596
-1.9596,3.3376,6.8592
-1.958,3.3368,6.8604
-1.9588,3.3352,6.858
-1.9576,3.336,6.8584
-1.956,3.3364,6.8588
-1.958,3.336,6.8572
-1.9556,3.34,6.8608
-1.9568,3.3376,6.8584
-1.9572,3.3372,6.8608
-1.958,3.3356,6.86
-1.958,3.3364,6.862
-1.9584,3.336,6.8624
-1.958,3.3356,6.8604
-1.9592,3.338,6.86
-1.9584,3.336,6.8608
-1.9572,3.3388,6.8608
-1.956,3.3376,6.858
-1.9564,3.338,6.858
-1.956,3.3372,6.8568
-1.9572,3.336,6.8576
-1.9588,3.3372,6.8568
-1.9592,3.338,6.8576
-1.9588,3.3364,6.8572
-1.9576,3.3368,6.8568
-1.958,3.3368,6.8588
-1.9572,3.3368,6.8588
-1.9564,3.338,6.858
-1.9572,3.3384,6.8592
-1.9572,3.3388,6.8596
-1.9568,3.3372,6.8588
-1.958,3.3376,6.8608
-1.9576,3.338,6.8608
-1.9576,3.3368,6.8576
-1.9588,3.3364,6.8612
-1.9588,3.3376,6.8576
-1.9576,3.3372,6.8576
-1.9568,3.3376,6.8572
-1.956,3.3368,6.8548
-1.9556,3.3384,6.8576
-1.9552,3.338,6.8564
-1.956,3.336,6.8588
-1.9584,3.3396,6.8576
-1.9592,3.3368,6.86
-1.9596,3.3384,6.86
-1.958,3.3372,6.86
-1.9572,3.3368,6.8612
-1.9564,3.3372,6.86
-1.9556,3.336,6.8608
-1.9568,3.3376,6.858
-1.9556,3.3372,6.8596
-1.9572,3.3388,6.8596
-1.9584,3.3368,6.858
-1.9576,3.338,6.8568
-1.9592,3.3364,6.8568
-1.9588,3.336,6.8568
-1.9604,3.3376,6.8568
-1.9572,3.3372,6.8596
-1.9572,3.3372,6.86
-1.9552,3.3368,6.8608
-1.9564,3.3372,6.8616
-1.9556,3.3364,6.8592
-1.958,3.3376,6.8608
-1.9592,3.3364,6.8624
-1.9596,3.3368,6.8628
-1.9584,3.3368,6.8624
-1.958,3.3356,6.8596
-1.9564,3.3368,6.86
-1.9564,3.3348,6.8588
-1.9552,3.3372,6.8572
-1.956,3.3376,6.8584
-1.9572,3.3376,6.858
-1.9576,3.338,6.8572
-1.9588,3.3364,6.8592
-1.958,3.3368,6.8596
-1.958,3.3356,6.8608
-1.96,3.336,6.8596
-1.9576,3.3372,6.8616
-1.9584,3.3372,6.8612
-1.956,3.3364,6.8612
-1.9548,3.3356,6.8628
-1.9576,3.3364,6.8608
-1.9548,3.3356,6.8604
-1.9584,3.3368,6.8608
-1.9588,3.3384,6.8592
-1.9588,3.3368,6.8584
-1.9584,3.3368,6.858
-1.9556,3.3344,6.856
-1.9576,3.3368,6.8584
-1.9564,3.336,6.8588
-1.9576,3.3368,6.8568
-1.9568,3.338,6.8584
-1.9548,3.336,6.8596
-1.9564,3.3388,6.8596
-1.958,3.336,6.8588
-1.9576,3.3376,6.8604
-1.9584,3.3376,6.8608
-1.9588,3.3364,6.8604
-1.958,3.3364,6.8604
-1.9564,3.3368,6.8596
-1.9552,3.336,6.8584
-1.9552,3.3356,6.8576
-1.9552,3.3376,6.858
-1.9564,3.3368,6.8564
-1.9572,3.3384,6.8572
-1.9588,3.3388,6.8584
-1.9604,3.3348,6.8572
-1.958,3.3348,6.858
-1.958,3.3348,6.8576
-1.9564,3.3372,6.8584
-1.9584,3.3368,6.8588
-1.956,3.3372,6.8592
-1.9564,3.3372,6.8608
-1.9556,3.3364,6.8608
-1.956,3.3376,6.8576
-1.9584,3.3356,6.8608
-1.9556,3.3356,6.8588
-1.9588,3.3364,6.8584
-1.9592,3.3352,6.8556
-1.958,3.3388,6.8568
-1.9564,3.3368,6.856
-1.9552,3.336,6.8568
-1.956,3.336,6.858
-1.9548,3.3356,6.8572
-1.9576,3.3376,6.858
-1.9588,3.336,6.8584
-1.9576,3.3364,6.8604
-1.9596,3.3376,6.8604
-1.9576,3.3344,6.8604
-1.9576,3.3356,6.8608
-1.9564,3.3352,6.8612
-1.9564,3.3368,6.8596
-1.9572,3.3368,6.8616
-1.9552,3.3364,6.86
-1.9556,3.3372,6.8588
-1.9576,3.336,6.8564
-1.9544,3.336,6.8588
-1.9588,3.3356,6.8588
-1.9592,3.3364,6.8584
-1.9584,3.3364,6.8596
-1.9572,3.3372,6.8584
-1.956,3.3356,6.86
-1.9552,3.3356,6.86
-1.9536,3.3356,6.86
-1.9556,3.3376,6.8624
-1.9564,3.3368,6.8608
-1.9584,3.3356,6.8616
-1.9588,3.3384,6.862
-1.9576,3.3356,6.8608
-1.9588,3.3368,6.8584
-1.9576,3.3356,6.8596
-1.9576,3.3356,6.8588
-1.9584,3.3376,6.8588
-1.9564,3.3368,6.8584
-1.9572,3.338,6.8584
-1.9552,3.3376,6.8584
-1.9572,3.3356,6.8572
-1.9588,3.3364,6.86
-1.958,3.3344,6.8612
-1.9596,3.3364,6.8608
-1.9596,3.336,6.8612
-1.9572,3.336,6.8604
-1.9552,3.3368,6.8592
-1.956,3.3344,6.8596
-1.9564,3.3356,6.8584
-1.9572,3.338,6.8576
-1.9588,3.3368,6.858
-1.9592,3.3364,6.858
-1.9584,3.3368,6.8568
-1.9568,3.336,6.8564
-1.958,3.3344,6.8576
-1.958,3.3352,6.858
-1.9568,3.3372,6.8576
-1.9576,3.3364,6.8576
-1.9564,3.3368,6.8584
-1.958,3.3368,6.8596
-1.9544,3.338,6.8592
-1.9568,3.334,6.8592
-1.9576,3.336,6.8604
-1.9584,3.336,6.858
-1.9596,3.3372,6.8596
-1.9568,3.3368,6.8608
-1.9588,3.3368,6.86
-1.9556,3.3372,6.8584
-1.9552,3.3356,6.8568
-1.9552,3.338,6.856
-1.956,3.3368,6.8572
-1.9576,3.3384,6.8568
-1.9568,3.3368,6.8572
-1.96,3.3384,6.858
-1.9588,3.3368,6.8576
-1.9572,3.3344,6.858
-1.9568,3.336,6.86
-1.956,3.3364,6.8592
-1.9568,3.3384,6.8604
-1.9576,3.3364,6.8592
-1.956,3.3376,6.86
-1.9556,3.3348,6.8592
-1.9568,3.334,6.8596
-1.9572,3.3372,6.86
-1.9592,3.3348,6.8572
-1.9572,3.3368,6.8576
-1.9592,3.3372,6.8588
-1.958,3.3372,6.8584
-1.9548,3.3364,6.8592
-1.9568,3.3364,6.8584
-1.9548,3.3364,6.8616
-1.9572,3.3372,6.8592
-1.9564,3.3372,6.8604
-1.9588,3.3364,6.8624
-1.9584,3.3376,6.8624
-1.9572,3.3352,6.8616
-1.9596,3.336,6.8608
-1.958,3.334,6.8616
-1.9564,3.3376,6.8596
-1.9572,3.3356,6.8604
-1.956,3.338,6.8596
-1.958,3.3352,6.8584
-1.9552,3.338,6.8572
-1.9564,3.3356,6.86
-1.9584,3.338,6.8584
-1.9596,3.3372,6.8576
-1.9588,3.3372,6.8588
-1.9588,3.3376,6.8596
-1.9564,3.3356,6.8604
-1.9548,3.3376,6.8588
-1.9548,3.3352,6.862
-1.9552,3.336,6.86
-1.9568,3.3392,6.8612
-1.9572,3.3372,6.8624
-1.9572,3.3364,6.8616
-1.9576,3.3364,6.8588
-1.9576,3.3356,6.86
-1.9584,3.3356,6.86
-1.9576,3.3352,6.858
-1.9564,3.3356,6.8584
-1.9564,3.336,6.858
-1.9548,3.3396,6.8572
-1.956,3.3376,6.858
-1.9544,3.3376,6.8568
-1.958,3.3356,6.8584
-1.958,3.3348,6.8592
-1.9588,3.3372,6.8604
-1.9584,3.3364,6.8612
-1.9584,3.3372,6.8588
-1.9568,3.3356,6.8596
-1.9548,3.3348,6.8596
-1.9548,3.3376,6.8592
-1.9548,3.336,6.858
-1.9568,3.3396,6.8568
-1.9564,3.3376,6.8576
-1.9572,3.336,6.8584
-1.958,3.3356,6.8584
-1.9576,3.336,6.8584
-1.9572,3.336,6.8576
-1.9588,3.3364,6.858
-1.9544,3.3364,6.8584
-1.9564,3.3352,6.8604
-1.9556,3.338,6.86
-1.9552,3.3372,6.8616
-1.956,3.3376,6.8596
-1.9584,3.3364,6.8608
-1.9576,3.3368,6.86
-1.9592,3.3372,6.8592
-1.9588,3.3364,6.86
-1.9576,3.336,6.8576
-1.9556,3.3376,6.8568
-1.9548,3.3352,6.858
-1.9556,3.3372,6.8568
-1.956,3.3384,6.856
-1.9572,3.3372,6.8564
-1.958,3.3372,6.8584
-1.958,3.3364,6.8568
-1.9568,3.338,6.8596
-1.9588,3.3368,6.8624
-1.9564,3.3376,6.8616
-1.9588,3.3356,6.8612
-1.956,3.3376,6.8624
-1.9564,3.3376,6.8632
-1.9568,3.3368,6.8588
-1.9556,3.3384,6.86
-1.9548,3.3356,6.8588
-1.9556,3.3364,6.8588
-1.9604,3.3368,6.8584
-1.9588,3.3372,6.8592
-1.9596,3.338,6.8588
-1.9596,3.3364,6.858
-1.956,3.3372,6.8576
-1.956,3.3372,6.8596
-1.9568,3.3388,6.8612
-1.956,3.3376,6.8596
-1.956,3.3388,6.8624
-1.956,3.3376,6.8608
-1.9576,3.3392,6.8612
-1.9576,3.3364,6.862
-1.9576,3.3344,6.8608
-1.9564,3.3376,6.86
-1.958,3.3348,6.8608
-1.9556,3.3388,6.8596
-1.9568,3.3364,6.86
-1.9564,3.3372,6.8576
-1.9544,3.3372,6.8588
-1.9552,3.3356,6.8584
-1.9568,3.3376,6.8592
-1.958,3.3372,6.8596
-1.9584,3.3396,6.86
-1.9576,3.336,6.862
-1.9588,3.336,6.8596
-1.9544,3.3352,6.8608
-1.9564,3.3368,6.8592
-1.956,3.3372,6.8608
-1.9556,3.3376,6.8592
-1.958,3.3376,6.86
-1.956,3.3368,6.8592
-1.9568,3.3356,6.8576
